Latitude,Longitude
18.400000000000006,70.30000000000001
18.400000000000006,70.4
18.400000000000006,70.5
18.400000000000006,70.6
18.400000000000006,70.7
18.400000000000006,70.80000000000001
18.400000000000006,70.9
18.400000000000006,71.0
18.400000000000006,71.1
18.400000000000006,71.2
18.400000000000006,71.30000000000001
18.400000000000006,71.4
18.400000000000006,71.5
18.400000000000006,71.6
18.400000000000006,71.7
18.400000000000006,71.80000000000001
18.400000000000006,71.9
18.400000000000006,72.0
18.400000000000006,72.1
18.400000000000006,72.2
18.400000000000006,72.30000000000001
18.400000000000006,72.4
18.30000000000001,72.5
18.200000000000003,72.6
18.10000000000001,72.7
18.0,72.7
17.900000000000006,72.7
17.80000000000001,72.7
17.700000000000003,72.7
17.60000000000001,72.80000000000001
17.5,72.80000000000001
17.400000000000006,72.80000000000001
17.30000000000001,72.9
17.200000000000003,72.9
17.10000000000001,72.9
17.0,72.9
16.900000000000006,73.0
16.80000000000001,73.0
16.700000000000003,73.0
16.60000000000001,73.0
16.5,73.0
16.400000000000006,73.0
16.299999999999997,73.0
16.200000000000003,73.1
16.10000000000001,73.1
16.0,73.1
15.900000000000006,73.2
15.799999999999997,73.2
15.700000000000003,73.2
15.600000000000009,73.30000000000001
15.5,73.4
15.400000000000006,73.4
15.299999999999997,73.5
15.200000000000003,73.5
15.100000000000009,73.6
15.0,73.6
14.900000000000006,73.6
14.799999999999997,73.7
14.700000000000003,73.7
14.600000000000009,73.80000000000001
14.5,73.9
14.400000000000006,74.0
14.299999999999997,74.0
14.200000000000003,74.0
14.100000000000009,74.1
14.0,74.1
13.900000000000006,74.2
13.799999999999997,74.2
13.700000000000003,74.30000000000001
13.600000000000009,74.30000000000001
13.5,74.30000000000001
13.400000000000006,74.4
13.299999999999997,74.4
13.200000000000003,74.4
13.100000000000009,74.4
13.0,74.4
12.900000000000006,74.5
12.799999999999997,74.5
12.700000000000003,74.5
12.600000000000009,74.5
12.5,74.6
12.400000000000006,74.6
12.299999999999997,74.7
12.200000000000003,74.7
12.100000000000009,74.80000000000001
12.0,74.80000000000001
11.900000000000006,74.9
11.799999999999997,74.9
11.700000000000003,75.0
11.600000000000009,75.1
11.5,75.2
11.400000000000006,75.30000000000001
11.299999999999997,75.30000000000001
11.200000000000003,75.4
11.100000000000009,75.5
11.0,75.5
10.900000000000006,75.5
10.799999999999997,75.6
10.700000000000003,75.6
10.600000000000009,75.6
10.5,75.7
10.400000000000006,75.7
10.299999999999997,75.7
10.200000000000003,75.80000000000001
10.100000000000009,75.80000000000001
10.0,75.9
9.900000000000006,75.9
9.799999999999997,75.9
9.700000000000003,76.0
9.600000000000009,76.0
9.5,76.0
9.400000000000006,76.0
9.299999999999997,76.0
9.200000000000003,76.0
9.100000000000009,76.0
9.0,76.0
8.900000000000006,75.9
8.799999999999997,75.80000000000001
8.700000000000003,75.7
8.600000000000009,75.6
8.5,75.5
8.400000000000006,75.4
8.299999999999997,75.30000000000001
8.200000000000003,75.2
8.100000000000009,75.1
8.0,75.0
7.900000000000006,74.9
7.799999999999997,74.80000000000001
7.700000000000003,74.7
7.6000000000000085,74.6
7.5,74.5
7.400000000000006,74.5
7.299999999999997,74.5
7.200000000000003,74.5
7.1000000000000085,74.5
7.0,74.5
6.900000000000006,74.5
6.799999999999997,74.5
6.700000000000003,74.5
6.6000000000000085,74.5
6.5,74.5
6.400000000000006,74.5
6.299999999999997,74.5
6.200000000000003,74.5
6.1000000000000085,74.5
6.0,74.5
5.900000000000006,74.5
5.799999999999997,74.5
5.700000000000003,74.5
5.6000000000000085,74.5
5.5,74.5
5.400000000000006,74.5
5.299999999999997,74.5
5.200000000000003,74.5
5.1000000000000085,74.5
5.0,74.5
4.900000000000006,74.5
4.799999999999997,74.5
4.700000000000003,74.5
4.6000000000000085,74.5
4.5,74.5
4.400000000000006,74.5
4.299999999999997,74.5
4.200000000000003,74.5
